date,time,Temperature(c),relative_humidity_2m (%),dew_point(2m),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),wind_speed_10m (km/h)
20-03-2024,09:00,27,43,13.3,0.1,1012.1,935.6,11.8
20-03-2024,10:00,27.2,44,13.9,0,1011,934.6,11.7
20-03-2024,11:00,28,36,11.5,0,1010.3,934.1,4.6
20-03-2024,12:00,26.8,44,13.5,0,1010.1,933.7,4.6
20-03-2024,13:00,24.6,53,14.4,0,1010.9,933.9,7.1
20-03-2024,14:00,23.4,53,13.3,0,1012.2,934.8,5
20-03-2024,15:00,22.9,53,12.8,0,1013.1,935.5,3.6
20-03-2024,16:00,21.5,59,13.2,0,1014.1,936.1,4.5
20-03-2024,17:00,20.8,64,13.8,0,1014.2,936,2.3
20-03-2024,18:00,20.2,64,13.2,0,1014.2,935.8,2.7
20-03-2024,19:00,18.5,70,13,0,1013.9,935.1,3.7
20-03-2024,20:00,17.3,78,13.5,0,1013.9,934.8,2.6
20-03-2024,21:00,17.6,75,13.1,0,1013.8,934.8,1.8
20-03-2024,22:00,18.3,68,12.3,0,1013.2,934.4,1.6
20-03-2024,23:00,18.3,66,11.9,0,1013.1,934.3,1.5
21-03-2024,00:00,18.5,64,11.5,0,1013.5,934.7,2.9
21-03-2024,01:00,18.3,65,11.6,0,1014.1,935.2,2.3
21-03-2024,02:00,18.8,66,12.3,0,1014.7,935.9,2.2
21-03-2024,03:00,21.5,62,13.9,0,1015.1,937,1.5
21-03-2024,04:00,23.8,55,14.2,0,1015.4,937.8,9.2
21-03-2024,05:00,25.3,51,14.5,0,1015,937.8,13.7
21-03-2024,06:00,26.9,49,15.3,0,1013.9,937.2,11.6
21-03-2024,07:00,28.1,48,16,0,1012.7,936.4,12.5
21-03-2024,08:00,29.1,43,15.3,0,1011.3,935.3,11.2
21-03-2024,09:00,29.5,35,12.5,0,1010.3,934.5,10.3
21-03-2024,10:00,29.5,36,12.9,0,1009.5,933.8,8.5
21-03-2024,11:00,29.3,36,12.7,0,1009.3,933.5,9
21-03-2024,12:00,29.7,35,12.6,0,1008.5,932.9,7.4
21-03-2024,13:00,27.6,44,14.3,0,1009.3,933.1,4.4
21-03-2024,14:00,26.3,55,16.6,0,1009.8,933.3,1.1
21-03-2024,15:00,25.1,57,16,0,1010.7,933.8,3.4
21-03-2024,16:00,24.1,62,16.4,0,1011.4,934.2,2.6
21-03-2024,17:00,23.2,62,15.5,0,1011.7,934.3,2.9
21-03-2024,18:00,20.6,75,16,0,1012.4,934.3,3.8
21-03-2024,19:00,20,75,15.4,0,1011.6,933.4,3.6
21-03-2024,20:00,19.1,77,15,0,1011.1,932.7,3.9
21-03-2024,21:00,18.1,76,13.8,0,1011,932.3,4.8
21-03-2024,22:00,18.4,61,10.8,0,1010.9,932.3,4.8
21-03-2024,23:00,19.5,52,9.4,0,1011,932.7,2.6
22-03-2024,00:00,18.5,54,9,0,1011,932.4,3.5
22-03-2024,01:00,18.5,57,9.9,0,1011.9,933.3,3.3
22-03-2024,02:00,19.2,62,11.7,0,1012.3,933.8,3
22-03-2024,03:00,22.5,55,13,0,1012.8,935.1,3.4
22-03-2024,04:00,25.2,49,13.8,0,1013,936,7.5
22-03-2024,05:00,27.6,44,14.2,0,1012.8,936.4,7.7
22-03-2024,06:00,30.2,35,13,0,1011,935.3,5
22-03-2024,07:00,31.3,31,12.2,0,1010,934.7,3.4
22-03-2024,08:00,32.2,29,11.9,0,1008.3,933.3,3.1
22-03-2024,09:00,33,25,10.4,0,1006.8,932.1,4.8
22-03-2024,10:00,33.3,19,6.6,0,1006,931.4,9.8
22-03-2024,11:00,32.7,18,5.3,0,1006.4,931.7,13.7
22-03-2024,12:00,31.7,22,7.4,0,1006.3,931.3,9.3
22-03-2024,13:00,28.8,30,9.5,0,1007.6,931.9,4.5
22-03-2024,14:00,26.3,39,11.2,0,1008.5,932.1,3
22-03-2024,15:00,25.4,43,11.9,0,1009.4,932.7,2.2
22-03-2024,16:00,25,42,11.2,0,1009.7,932.9,2.2
22-03-2024,17:00,24.5,42,10.7,0,1009.7,932.7,2.3
22-03-2024,18:00,22.5,52,12.2,0,1010.2,932.7,1.9
22-03-2024,19:00,22.7,50,11.8,0,1009.5,932.1,1.8
22-03-2024,20:00,22,53,12,0,1009.3,931.8,3.2
22-03-2024,21:00,19.9,59,11.6,0,1009.3,931.2,4.5
22-03-2024,22:00,17.6,70,12.1,0,1009.6,930.9,4.6
22-03-2024,23:00,17,73,12.1,0,1009.7,930.8,4.3
23-03-2024,00:00,16.7,73,11.8,0,1010.5,931.5,4.7
23-03-2024,01:00,16.5,74,11.8,0,1011.1,932,4.7
23-03-2024,02:00,18.1,72,13,0,1012,933.2,4.1
23-03-2024,03:00,23.2,66,16.5,0,1012,934.6,2.3
23-03-2024,04:00,27.8,41,13.4,0,1011.7,935.4,3
23-03-2024,05:00,30,35,12.9,0,1011.4,935.7,7.4
23-03-2024,06:00,31.4,33,13.2,0,1010.5,935.2,10
23-03-2024,07:00,32.5,30,12.7,0,1009.9,934.8,8.3
23-03-2024,08:00,32.8,26,10.8,0,1008.3,933.4,7.1
23-03-2024,09:00,33,25,10.3,0,1007.4,932.6,11.5
23-03-2024,10:00,32.8,25,10.2,0,1006.5,931.8,12.7
23-03-2024,11:00,32.5,25,9.9,0,1006.3,931.5,12.4
23-03-2024,12:00,32.9,24,9.7,0,1005.9,931.2,9.1
23-03-2024,13:00,29.8,30,10.4,0,1007.1,931.6,5.5
23-03-2024,14:00,26.7,33,9.1,0,1008.6,932.3,6.8
23-03-2024,15:00,25.4,35,8.9,0,1009.5,932.8,5.6
23-03-2024,16:00,24.1,39,9.3,0,1009.9,932.8,4.6
23-03-2024,17:00,22.7,45,10.2,0,1010.3,932.9,3.9
23-03-2024,18:00,19.9,61,12.1,0,1011.1,932.9,4.3
23-03-2024,19:00,19.1,64,12.2,0,1011.2,932.8,3.7
23-03-2024,20:00,18.9,64,11.9,0,1010.8,932.3,3.9
23-03-2024,21:00,18.8,61,11.2,0,1010.5,932.1,4.4
23-03-2024,22:00,18.2,60,10.3,0,1010.1,931.5,4.6
23-03-2024,23:00,16.9,65,10.3,0,1010.8,931.8,4.8
24-03-2024,00:00,16.3,69,10.6,0,1011.1,932,4.6
24-03-2024,01:00,16.6,68,10.7,0,1012,932.9,4.4
24-03-2024,02:00,18.2,65,11.5,0,1012.3,933.5,4
24-03-2024,03:00,22.5,61,14.6,0,1012.8,935.1,3.3
24-03-2024,04:00,27.8,39,12.6,0,1012.6,936.2,3.2
24-03-2024,05:00,30.4,29,10.4,0,1012.5,936.8,3.8
24-03-2024,06:00,32.5,25,10,0,1011.7,936.5,6.9
24-03-2024,07:00,33.4,27,11.9,0,1010.8,935.9,9.3
24-03-2024,08:00,34.1,24,10.7,0,1009.8,935.1,8.7
24-03-2024,09:00,34.8,22,10,0,1008.8,934.4,8.4
24-03-2024,10:00,34.9,17,6.2,0,1008,933.6,11.7
24-03-2024,11:00,34.3,16,4.9,0,1008.3,933.8,16.2
24-03-2024,12:00,33.3,20,7.3,0,1008.5,933.7,11.5
24-03-2024,13:00,30.6,25,8.3,0,1009.7,934.2,8
24-03-2024,14:00,27.8,31,9.2,0,1010.9,934.7,6.3
24-03-2024,15:00,26.2,37,10.3,0,1011.7,935,5
24-03-2024,16:00,24.8,43,11.4,0,1012.2,935.1,4.4
24-03-2024,17:00,23.1,50,12.1,0,1012.3,934.8,4.8
24-03-2024,18:00,21.6,61,13.7,0,1012.7,934.8,4.2
24-03-2024,19:00,20.1,68,14,0,1012.3,934,3.8
24-03-2024,20:00,19.5,72,14.3,0,1012.2,933.8,3.3
24-03-2024,21:00,20.3,66,13.8,0,1011.6,933.5,2.1
24-03-2024,22:00,22.5,54,12.7,0,1011,933.4,0.5
24-03-2024,23:00,23.9,46,11.6,0,1010.5,933.3,3.3
25-03-2024,00:00,22.2,53,12.2,0,1011.7,934,4
25-03-2024,01:00,21.5,56,12.3,0,1012.4,934.5,4.5
25-03-2024,02:00,21.5,62,13.9,0,1013.4,935.4,4.8
25-03-2024,03:00,23.9,64,16.7,0,1013.8,936.4,3.4
25-03-2024,04:00,28.3,47,15.9,0,1013.5,937.2,3.3
25-03-2024,05:00,32,32,13.3,0,1013,937.6,4.6
25-03-2024,06:00,33.3,27,11.8,0,1012.3,937.3,4.7
25-03-2024,07:00,34.6,22,9.8,0,1011.1,936.5,7
25-03-2024,08:00,35.3,20,8.9,0,1009.7,935.3,8.7
25-03-2024,09:00,35.2,19,8.1,0,1008.4,934.1,8.9
25-03-2024,10:00,35.1,18,7.2,0,1007.5,933.2,12.2
25-03-2024,11:00,34.9,18,7.1,0,1007.7,933.4,14.7
25-03-2024,12:00,33.8,21,8.5,0,1007.6,933,10.4
25-03-2024,13:00,31.2,26,9.5,0,1008.7,933.4,7.1
25-03-2024,14:00,29.2,30,9.8,0,1010,934.2,6.9
25-03-2024,15:00,27.6,35,10.8,0,1010.8,934.5,6.4
25-03-2024,16:00,26.2,39,11.1,0,1011.7,935,6.4
25-03-2024,17:00,25.2,41,11,0,1011.8,934.8,6.4
25-03-2024,18:00,23.8,47,11.8,0,1011.9,934.6,5.5
25-03-2024,19:00,23,49,11.7,0,1011.3,933.8,4.9
25-03-2024,20:00,21.9,55,12.4,0,1010.9,933.2,4.7
25-03-2024,21:00,21.7,54,12,0,1010.6,932.9,4.7
25-03-2024,22:00,22.3,51,11.7,0,1010.6,933,4.7
25-03-2024,23:00,22.2,52,11.9,0,1010.9,933.3,4.7
26-03-2024,00:00,22.6,50,11.6,0,1012.4,934.8,4.8
26-03-2024,01:00,22.3,52,12,0,1012.8,935.1,5.1
26-03-2024,02:00,23.5,53,13.4,0,1013.4,935.9,5
26-03-2024,03:00,26.6,44,13.3,0,1013.8,937,8.9
26-03-2024,04:00,29.2,37,13,0,1014,937.9,11.4
26-03-2024,05:00,31.3,31,12.1,0,1013.7,938.1,14.5
26-03-2024,06:00,32.4,30,12.6,0,1013,937.7,11.9
26-03-2024,07:00,33.4,28,12.4,0,1012.1,937.1,9.7
26-03-2024,08:00,34,25,11.2,0,1010.7,935.9,2.2
26-03-2024,09:00,34.2,24,10.8,0,1009.4,934.8,1.3
26-03-2024,10:00,34.4,23,10.3,0,1008.6,934.1,2
26-03-2024,11:00,34.3,23,10.2,0,1008.2,933.7,1.3
26-03-2024,12:00,34.1,25,11.3,0,1008.4,933.8,5.4
26-03-2024,13:00,31.5,35,14.2,0,1009.7,934.4,4.4
26-03-2024,14:00,29.2,41,14.6,0,1011.3,935.4,7.1
26-03-2024,15:00,28.6,43,14.8,0,1012.1,936,4.8
26-03-2024,16:00,28,46,15.3,0,1013,936.6,3.6
26-03-2024,17:00,26.4,50,15.2,0,1013.3,936.5,5
26-03-2024,18:00,25.7,55,16,0,1013.8,936.8,3.5
26-03-2024,19:00,25.5,57,16.3,0,1013.6,936.6,2.4
26-03-2024,20:00,26.2,53,15.9,0,1013.1,936.3,1.5
26-03-2024,21:00,26,50,14.8,0,1012.7,935.9,3.6
26-03-2024,22:00,24.3,55,14.7,0,1012.6,935.4,3.9
26-03-2024,23:00,23.4,56,14.2,0,1013.4,935.9,4.5
27-03-2024,00:00,24.3,50,13.2,0,1014.2,936.8,4.1
27-03-2024,01:00,24.3,50,13.2,0,1014.8,937.4,3.5
27-03-2024,02:00,25.7,49,14.2,0,1015.5,938.4,1.5
27-03-2024,03:00,27.9,44,14.5,0,1015.7,939.1,4.4
27-03-2024,04:00,30.1,40,15,0,1016,939.9,10.2
27-03-2024,05:00,31.9,37,15.4,0,1015.5,939.9,11.6
27-03-2024,06:00,32.7,38,16.6,0,1015.1,939.7,7.3
27-03-2024,07:00,34.2,35,16.5,0,1013.9,938.9,6.6
27-03-2024,08:00,34.8,28,13.6,0,1012.3,937.6,8
27-03-2024,09:00,34.9,26,12.5,0,1011.3,936.7,4.6
27-03-2024,10:00,35.1,25,12.2,0,1010.1,935.6,5.8
27-03-2024,11:00,35,24,11.4,0,1009.7,935.2,6.8
27-03-2024,12:00,34.2,30,14.2,0,1009.5,934.9,6.4
27-03-2024,13:00,32,36,15.1,0,1010.5,935.3,5.1
27-03-2024,14:00,30.6,39,15.1,0,1011.6,936,5.1
27-03-2024,15:00,29.6,42,15.3,0,1012.4,936.5,3.9
27-03-2024,16:00,28.5,46,15.8,0,1013.3,937.1,3.6
27-03-2024,17:00,27.2,50,15.9,0,1013.3,936.7,4
27-03-2024,18:00,26.6,56,17.1,0,1013.9,937.1,3.3
27-03-2024,19:00,26.3,57,17.1,0,1013.4,936.6,2.6
27-03-2024,20:00,26.6,58,17.6,0,1012.7,936,1.1
27-03-2024,21:00,27.2,52,16.5,0,1012,935.5,1.8
27-03-2024,22:00,26.8,52,16.2,0,1011.6,935.1,2.6
27-03-2024,23:00,25.8,55,16.1,0,1011.8,935,2.7
28-03-2024,00:00,24.7,57,15.6,0,1011.9,934.8,4
28-03-2024,01:00,24,62,16.3,0,1012.3,935,3.9
28-03-2024,02:00,24.8,65,17.8,0,1012.9,935.8,3.4
28-03-2024,03:00,28.8,52,18,0,1013.5,937.3,4.1
28-03-2024,04:00,31.2,42,16.8,0,1013.4,937.8,13.4
28-03-2024,05:00,32.8,37,16.2,0,1013,937.8,16.1
28-03-2024,06:00,34.2,33,15.6,0,1011.7,936.9,13.7
28-03-2024,07:00,35.6,30,15.3,0,1011.1,936.7,14.6
28-03-2024,08:00,36,26,13.5,0,1009.5,935.3,14.3
28-03-2024,09:00,36.4,23,12,0,1008.6,934.6,13
28-03-2024,10:00,37.1,20,10.4,0,1007.4,933.6,11.3
28-03-2024,11:00,36.9,20,10.3,0,1007.1,933.3,11.8
28-03-2024,12:00,36.4,21,10.6,0,1006.4,932.5,8.2
28-03-2024,13:00,34.2,26,12,0,1007.6,933.1,5.8
28-03-2024,14:00,32.9,27,11.5,0,1008.5,933.7,5.8
28-03-2024,15:00,31.7,30,12,0,1009.5,934.3,4
28-03-2024,16:00,30.5,33,12.4,0,1010.3,934.8,3.9
28-03-2024,17:00,29,37,12.9,0,1010.7,934.8,3.5
28-03-2024,18:00,27.1,41,12.7,0,1010.7,934.3,3.6
28-03-2024,19:00,25.7,47,13.5,0,1010.1,933.4,3.7
28-03-2024,20:00,24.8,50,13.7,0,1009.1,932.3,4.2
28-03-2024,21:00,24.6,49,13.2,0,1008.6,931.7,4.4
28-03-2024,22:00,24.7,48,12.9,0,1008.2,931.4,4.2
28-03-2024,23:00,24.5,47,12.5,0,1008.8,931.9,5
29-03-2024,00:00,25.1,42,11.3,0,1008.9,932.1,5.4
29-03-2024,01:00,25.1,44,12,0,1009.6,932.8,4.4
29-03-2024,02:00,26.5,47,14.3,0,1010,933.5,3.5
29-03-2024,03:00,29.6,46,16.7,0,1010.6,934.8,2.6
29-03-2024,04:00,32.8,33,14.4,0,1010.7,935.7,6.1
29-03-2024,05:00,35.2,24,11.6,0,1010.3,935.8,11
29-03-2024,06:00,35.7,22,10.7,0,1010.3,936,9.7
29-03-2024,07:00,37.1,19,9.7,0,1009.3,935.4,6.3
29-03-2024,08:00,37.6,18,9.3,0,1008.6,934.8,5.8
29-03-2024,09:00,37.6,18,9.2,0,1007.8,934.1,4.6
29-03-2024,10:00,37,19,9.6,0,1006.9,933.1,8.7
29-03-2024,11:00,36.6,19,9.3,0,1007,933.1,5.9
29-03-2024,12:00,35.9,25,12.8,0,1006.3,932.3,1.8
29-03-2024,13:00,32.9,31,13.5,0,1007.9,933.1,6.8
29-03-2024,14:00,30.9,37,14.5,0,1008.7,933.4,6.5
29-03-2024,15:00,29.9,38,14.1,0,1010,934.3,8
29-03-2024,16:00,28.9,41,14.3,0,1011.5,935.5,5.1
29-03-2024,17:00,27.9,46,15.2,0.1,1012.8,936.4,11.2
29-03-2024,18:00,27.7,50,16.4,0,1012.1,935.7,3.3
29-03-2024,19:00,26.1,56,16.7,0,1011.8,935.1,4.7
29-03-2024,20:00,25.4,58,16.5,0,1011.2,934.3,4.8
29-03-2024,21:00,25,59,16.5,0,1011,934.1,5.7
29-03-2024,22:00,25.2,57,16.1,0,1010.6,933.7,4
29-03-2024,23:00,24.9,59,16.4,0,1011.2,934.2,3.3
30-03-2024,00:00,24.4,65,17.4,0,1011.3,934.2,2.6
30-03-2024,01:00,23.8,70,18,0,1012.1,934.8,3.4
30-03-2024,02:00,24.8,70,19,0.3,1012.9,935.8,2.1
30-03-2024,03:00,28.8,55,18.8,0,1013.1,936.9,2.5
30-03-2024,04:00,31.4,42,16.9,0,1013.3,937.7,5.4
30-03-2024,05:00,33.4,34,15.4,0,1012.9,937.8,4.8
30-03-2024,06:00,33.9,33,15.4,0,1012.6,937.7,4.6
30-03-2024,07:00,34.9,30,14.7,0,1012,937.3,7
30-03-2024,08:00,35.2,30,15,0.1,1011.1,936.6,9.3
30-03-2024,09:00,34.9,30,14.7,0.1,1010.2,935.7,11
30-03-2024,10:00,34.9,29,14.2,0,1009,934.6,8.6
30-03-2024,11:00,34.1,30,14.1,0.2,1009.4,934.8,11.2
30-03-2024,12:00,32.8,36,15.8,0.8,1009.2,934.3,5.7
30-03-2024,13:00,30.6,44,17,0.1,1010.5,935,6.5
30-03-2024,14:00,28.8,55,18.9,0,1011.6,935.6,4
30-03-2024,15:00,27.4,62,19.5,0,1013,936.5,2.7
30-03-2024,16:00,26.9,68,20.5,0,1013.7,937,0.8
30-03-2024,17:00,26.2,62,18.4,0.6,1014.3,937.4,3.8
30-03-2024,18:00,26.6,61,18.5,0,1013.7,937,2.9
30-03-2024,19:00,25.1,70,19.2,0,1013,935.9,4
30-03-2024,20:00,24.6,71,19,0,1012.8,935.6,4.2
30-03-2024,21:00,24.3,72,19,0,1012.3,935.1,3.6
30-03-2024,22:00,24.2,74,19.3,0,1012.4,935.2,2.6
30-03-2024,23:00,24.5,73,19.3,0,1012.3,935.1,0.8
31-03-2024,00:00,23.5,78,19.5,0,1013,935.5,3.1
31-03-2024,01:00,23.5,79,19.6,0,1013.9,936.4,2.3
31-03-2024,02:00,24.9,74,19.9,0,1014.5,937.3,2.6
31-03-2024,03:00,27.7,59,18.9,0,1014.8,938.2,3.1
31-03-2024,04:00,29.6,52,18.7,0,1014.8,938.7,5.5
31-03-2024,05:00,31.5,46,18.5,0,1014.3,938.7,5.8
31-03-2024,06:00,32.7,38,16.6,0,1013.5,938.2,0.5
31-03-2024,07:00,33.8,33,15.3,0,1012.7,937.7,1.8
31-03-2024,08:00,34.3,31,14.8,0,1011.8,937,7.2
31-03-2024,09:00,34,31,14.5,0,1010.6,935.9,9.3
31-03-2024,10:00,33.9,32,14.9,0,1009.6,934.9,8.8
31-03-2024,11:00,33.1,34,15.2,0,1009,934.2,8.4
31-03-2024,12:00,32.6,38,16.5,0,1009.3,934.3,8.2
31-03-2024,13:00,31,42,16.6,0.1,1010.1,934.7,5.7
31-03-2024,14:00,29.5,49,17.7,0,1010.8,935,3.4
31-03-2024,15:00,28.5,54,18.3,0,1011.5,935.4,3.5
31-03-2024,16:00,27.3,60,18.9,0,1012,935.6,3.6
31-03-2024,17:00,26.7,64,19.4,0,1012,935.4,2.6
31-03-2024,18:00,26.8,62,18.9,0,1011.7,935.1,2.5
31-03-2024,19:00,26.1,65,19,0,1011.3,934.6,3.3
31-03-2024,20:00,25.6,67,19,0,1010.4,933.7,3.3
31-03-2024,21:00,24.5,71,18.9,0,1010.2,933.2,4.5
31-03-2024,22:00,23.8,74,18.9,0,1009.9,932.7,4.1
31-03-2024,23:00,23.2,74,18.3,0,1010,932.7,3.9
01-04-2024,00:00,22.8,63,15.4,0,1010.5,933.1,4.4
01-04-2024,01:00,22.5,59,14.1,0,1011.3,933.7,4.8
01-04-2024,02:00,24.2,51,13.5,0,1011.3,934.2,5.3
01-04-2024,03:00,28.1,35,11.2,0,1011.5,935.3,6.7
01-04-2024,04:00,30.8,25,8.5,0,1011.2,935.7,11
01-04-2024,05:00,33.2,20,7.3,0,1010.9,935.9,12.6
01-04-2024,06:00,34.7,20,8.4,0,1010,935.4,10.4
01-04-2024,07:00,35.9,19,8.7,0,1008.9,934.7,14.6
01-04-2024,08:00,36.2,19,8.9,0,1007.5,933.5,17.4
01-04-2024,09:00,36.2,19,8.9,0,1006.6,932.7,19.5
01-04-2024,10:00,36.1,18,8,0,1005.9,932,19.8
01-04-2024,11:00,35.6,19,8.5,0,1005.8,931.8,17.4
01-04-2024,12:00,34.9,21,9.3,0,1005.4,931.2,9
01-04-2024,13:00,32.8,25,10.2,0,1006.3,931.6,5.7
01-04-2024,14:00,30.7,28,10.1,0,1007.5,932.2,5.4
01-04-2024,15:00,29.3,29,9.5,0,1008.2,932.5,5.6
01-04-2024,16:00,28.3,28,8.1,0,1008.8,932.8,5.6
01-04-2024,17:00,27.4,28,7.3,0,1008.9,932.7,5.6
01-04-2024,18:00,26.6,29,7.1,0,1009.2,932.8,4.9
01-04-2024,19:00,25.8,30,6.9,0,1008.5,932,4.7
01-04-2024,20:00,25.2,32,7.3,0,1008.2,931.5,5
01-04-2024,21:00,24.5,34,7.6,0,1007.8,931,4.8
01-04-2024,22:00,23.8,36,7.8,0,1007.7,930.7,4.8
01-04-2024,23:00,23.1,38,8,0,1008,930.8,5
02-04-2024,00:00,22.8,42,9.2,0,1008.4,931.1,4.2
02-04-2024,01:00,22.5,44,9.6,0,1008.7,931.3,4
02-04-2024,02:00,23.5,48,11.9,0,1009.1,931.9,3.4
02-04-2024,03:00,27.4,38,11.9,0,1009.3,933.1,3.6
02-04-2024,04:00,30.7,28,10.1,0,1009.5,934,6.3
02-04-2024,05:00,33.5,20,7.5,0,1008.8,934.1,9.7
02-04-2024,06:00,35.2,17,6.5,0,1008.1,933.8,8.9
